https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume BUSD,tradecount
1614902400000,2021-03-05,ADABUSD,1.11252,1.19714,1.03408,1.15948,117305097.1,132056033.706031,252748
1614816000000,2021-03-04,ADABUSD,1.21357,1.23065,1.066,1.11254,111958717.3,128377548.299155,229890
1614729600000,2021-03-03,ADABUSD,1.22379,1.267,1.20917,1.2132,63540478.1,78723564.707463,135593
1614643200000,2021-03-02,ADABUSD,1.29765,1.30102,1.18,1.22382,108348264.6,132773372.263137,217161
1614556800000,2021-03-01,ADABUSD,1.3153,1.35,1.2324,1.29787,129687777.5,166513736.491837,263758
1614470400000,2021-02-28,ADABUSD,1.31769,1.36224,1.15609,1.31525,222053136.8,277610344.153316,380581
1614384000000,2021-02-27,ADABUSD,1.24341,1.48682,1.22779,1.31523,238502424.8,325929957.021534,442559
1614297600000,2021-02-26,ADABUSD,1.07521,1.29888,0.98968,1.2426,197182708.7,226752553.191188,324058
1614211200000,2021-02-25,ADABUSD,1.04924,1.17771,1.01301,1.07635,107207721.3,116958247.543671,193400
1614124800000,2021-02-24,ADABUSD,0.96033,1.07745,0.8978,1.04945,119447900.4,121071882.279592,195547
1614038400000,2021-02-23,ADABUSD,1.09917,1.142,0.80443,0.96083,167145296.0,161393227.023362,244542
1613952000000,2021-02-22,ADABUSD,1.10009,1.14664,0.8195,1.09741,145796535.9,148683739.51515,241685
1613865600000,2021-02-21,ADABUSD,1.1165,1.15148,1.065,1.09986,85921550.9,95711150.795947,174906
1613779200000,2021-02-20,ADABUSD,0.9266,1.20234,0.9135,1.1167,173874109.6,188547143.988986,321184
1613692800000,2021-02-19,ADABUSD,0.91477,0.94496,0.87824,0.92664,71388418.9,65557826.88567,123324
1613606400000,2021-02-18,ADABUSD,0.89186,0.95827,0.89186,0.9143,72872627.3,67408543.453769,133907
1613520000000,2021-02-17,ADABUSD,0.87004,0.8988,0.822,0.89227,73181683.7,63155071.226707,136513
1613433600000,2021-02-16,ADABUSD,0.86165,0.90549,0.8343,0.87011,63883437.5,55869488.415816,143361
1613347200000,2021-02-15,ADABUSD,0.84402,0.91165,0.655,0.86069,111624264.6,92235513.521231,219072
1613260800000,2021-02-14,ADABUSD,0.91353,0.92,0.80733,0.84402,71099892.1,61324173.428458,147897
1613174400000,2021-02-13,ADABUSD,0.92556,0.9521,0.81,0.91352,77797100.7,70081393.807186,169236
1613088000000,2021-02-12,ADABUSD,0.92896,0.94956,0.86602,0.92617,82009815.8,74961835.952263,173087
1613001600000,2021-02-11,ADABUSD,0.9414,0.98127,0.86606,0.92869,111024132.7,103109054.336536,215337
1612915200000,2021-02-10,ADABUSD,0.70655,0.95328,0.70655,0.93973,148506847.8,122742626.927497,254043
1612828800000,2021-02-09,ADABUSD,0.67803,0.71306,0.66282,0.70666,63579412.1,43731173.054744,120007
1612742400000,2021-02-08,ADABUSD,0.66222,0.72557,0.63222,0.67813,90952795.3,62013418.596785,156503
1612656000000,2021-02-07,ADABUSD,0.63577,0.70989,0.58,0.66224,139850855.9,90186176.998773,205579
1612569600000,2021-02-06,ADABUSD,0.53915,0.66794,0.52,0.63611,111835146.3,65126011.379189,168595
1612483200000,2021-02-05,ADABUSD,0.43963,0.5612,0.437,0.53912,105345338.9,53258749.189477,165005
1612396800000,2021-02-04,ADABUSD,0.44274,0.45058,0.41,0.43975,53105058.4,22983279.9371,76607
1612310400000,2021-02-03,ADABUSD,0.42534,0.45032,0.41564,0.44306,54158766.6,23404099.780599,72951
1612224000000,2021-02-02,ADABUSD,0.40878,0.45583,0.38888,0.425,130839087.4,55373800.45011,148601
1612137600000,2021-02-01,ADABUSD,0.34496,0.4247,0.3317,0.40876,70165846.4,26045323.059466,80335
1612051200000,2021-01-31,ADABUSD,0.36438,0.37749,0.33793,0.34497,36183775.6,12817911.428069,49422
1611964800000,2021-01-30,ADABUSD,0.3478,0.37748,0.337,0.36431,51784754.6,18422757.613981,65936
1611878400000,2021-01-29,ADABUSD,0.34516,0.36898,0.33079,0.3478,66159853.9,23320167.687721,88663
1611792000000,2021-01-28,ADABUSD,0.3119,0.35659,0.305,0.34503,42460024.6,14281719.26348,64873
1611705600000,2021-01-27,ADABUSD,0.34351,0.34432,0.30416,0.31189,41958613.8,13464147.801191,51521
1611619200000,2021-01-26,ADABUSD,0.34309,0.35103,0.32442,0.34358,33407150.7,11356672.488961,41778
1611532800000,2021-01-25,ADABUSD,0.35392,0.37,0.34021,0.34298,42649948.5,15153076.854897,48949
1611446400000,2021-01-24,ADABUSD,0.34606,0.37,0.33532,0.35382,41165793.6,14515801.703685,51306
1611360000000,2021-01-23,ADABUSD,0.34891,0.35849,0.33577,0.34588,38868817.4,13500944.774519,53810
1611273600000,2021-01-22,ADABUSD,0.30711,0.36,0.27962,0.34905,72794689.8,23848149.64663,94235
1611187200000,2021-01-21,ADABUSD,0.37596,0.37944,0.29664,0.30751,71451084.0,24340207.022656,107339
1611100800000,2021-01-20,ADABUSD,0.36738,0.37688,0.33,0.3757,55025217.4,19513415.7173,106940
1611014400000,2021-01-19,ADABUSD,0.37142,0.38493,0.36154,0.36766,46590955.0,17389272.256047,93781
1610928000000,2021-01-18,ADABUSD,0.38077,0.39795,0.36322,0.37138,43550382.7,16363344.097832,86709
1610841600000,2021-01-17,ADABUSD,0.35077,0.39756,0.34081,0.38088,93449669.2,34807733.559389,130326
1610755200000,2021-01-16,ADABUSD,0.30211,0.367,0.3019,0.35085,83017416.9,28423921.403816,96732
1610668800000,2021-01-15,ADABUSD,0.31173,0.3317,0.27548,0.30196,57587129.3,17773807.063398,76592
1610582400000,2021-01-14,ADABUSD,0.31237,0.32457,0.295,0.31152,46276308.6,14404383.496947,61691
1610496000000,2021-01-13,ADABUSD,0.28863,0.31564,0.27,0.31254,47381868.7,13821003.895069,62629
1610409600000,2021-01-12,ADABUSD,0.27563,0.31486,0.26277,0.28863,70276360.6,20187412.96977,82706
1610323200000,2021-01-11,ADABUSD,0.30189,0.30407,0.22851,0.27526,87159867.7,23163487.616142,82525
1610236800000,2021-01-10,ADABUSD,0.33193,0.34213,0.27908,0.30179,53457427.3,16796968.052237,66921
1610150400000,2021-01-09,ADABUSD,0.30394,0.34161,0.2962,0.33186,45600262.1,14549836.099188,53438
1610064000000,2021-01-08,ADABUSD,0.29972,0.32199,0.26301,0.30427,74151970.3,21918037.549369,86760
1609977600000,2021-01-07,ADABUSD,0.33395,0.357,0.27,0.29966,83862730.4,27151812.619564,108246
1609891200000,2021-01-06,ADABUSD,0.25932,0.34855,0.25365,0.33336,115247737.1,34200514.742891,129585
1609804800000,2021-01-05,ADABUSD,0.22515,0.26571,0.20669,0.25917,77527629.9,18389119.341439,69059
1609718400000,2021-01-04,ADABUSD,0.20673,0.24189,0.192,0.22535,80928736.8,17506162.84669,67332
1609632000000,2021-01-03,ADABUSD,0.17756,0.21013,0.1725,0.20663,77979240.9,14973617.226901,58303
1609545600000,2021-01-02,ADABUSD,0.17553,0.18497,0.16866,0.17764,43892305.5,7814961.561961,35874
1609459200000,2021-01-01,ADABUSD,0.1816,0.1851,0.17015,0.17555,26863103.0,4823852.55289,23270
1609372800000,2020-12-31,ADABUSD,0.18398,0.18651,0.17474,0.18151,26465259.3,4773438.374397,22540
1609286400000,2020-12-30,ADABUSD,0.19052,0.19367,0.1749,0.18403,39092210.6,7125900.388564,34769
1609200000000,2020-12-29,ADABUSD,0.17607,0.19973,0.17262,0.19085,67098174.9,12466542.784788,51373
1609113600000,2020-12-28,ADABUSD,0.15455,0.18031,0.1526,0.17611,39896042.8,6691622.491838,33270
1609027200000,2020-12-27,ADABUSD,0.15825,0.16625,0.14906,0.15436,30400882.7,4807629.608011,22112
1608940800000,2020-12-26,ADABUSD,0.15759,0.16238,0.148,0.15818,24123833.4,3745444.942306,18180
1608854400000,2020-12-25,ADABUSD,0.15325,0.16703,0.15001,0.15746,22017389.0,3472168.344636,17253
1608768000000,2020-12-24,ADABUSD,0.13638,0.15459,0.13109,0.15295,26122251.5,3743486.36957,24515
1608681600000,2020-12-23,ADABUSD,0.15648,0.15802,0.12553,0.13627,31863559.4,4633060.376152,27235
1608595200000,2020-12-22,ADABUSD,0.15267,0.16128,0.14885,0.15649,19046133.5,2971838.602267,21898
1608508800000,2020-12-21,ADABUSD,0.16195,0.16648,0.14685,0.15298,16526166.1,2574780.392961,16509
1608422400000,2020-12-20,ADABUSD,0.16434,0.1692,0.15613,0.16215,14426303.9,2369437.275427,17368
1608336000000,2020-12-19,ADABUSD,0.16519,0.17091,0.16301,0.16445,15844881.9,2655183.188349,18545
1608249600000,2020-12-18,ADABUSD,0.16352,0.16944,0.1584,0.16513,16708185.5,2747379.340074,18276
1608163200000,2020-12-17,ADABUSD,0.16828,0.1764,0.16046,0.16351,30420530.5,5113490.135735,25038
1608076800000,2020-12-16,ADABUSD,0.15391,0.16844,0.14909,0.1683,30512349.2,4897565.664835,20932
1607990400000,2020-12-15,ADABUSD,0.15887,0.16,0.15279,0.15386,14281723.3,2223394.936876,13136
1607904000000,2020-12-14,ADABUSD,0.15392,0.15878,0.14952,0.15878,11854583.2,1818826.733981,12609
1607817600000,2020-12-13,ADABUSD,0.14444,0.15674,0.14292,0.15397,15533641.4,2363202.746289,15171
1607731200000,2020-12-12,ADABUSD,0.13922,0.14733,0.13864,0.14438,11707155.7,1694684.767146,10958
1607644800000,2020-12-11,ADABUSD,0.14189,0.14293,0.13473,0.1391,15272738.9,2121010.491479,12684
1607558400000,2020-12-10,ADABUSD,0.14802,0.14869,0.13891,0.1419,13220688.9,1899948.072027,11427
1607472000000,2020-12-09,ADABUSD,0.14097,0.15037,0.12989,0.14802,23516024.8,3302282.105193,17198
1607385600000,2020-12-08,ADABUSD,0.15419,0.15513,0.1376,0.14114,19314498.7,2814872.341828,13475
1607299200000,2020-12-07,ADABUSD,0.15895,0.15927,0.15125,0.15408,6449975.9,998550.190333,4954
1607212800000,2020-12-06,ADABUSD,0.15995,0.1629,0.15314,0.15876,10430854.3,1641669.330398,9398
1607126400000,2020-12-05,ADABUSD,0.14775,0.16213,0.14608,0.15997,16552130.8,2583855.58109,11775
1607040000000,2020-12-04,ADABUSD,0.16402,0.1647,0.14606,0.14798,21391286.3,3322079.831609,15107
1606953600000,2020-12-03,ADABUSD,0.15849,0.16858,0.15543,0.1642,16282467.6,2637924.320778,12815
1606867200000,2020-12-02,ADABUSD,0.15562,0.15992,0.15079,0.15879,14896041.7,2325571.850867,14418
1606780800000,2020-12-01,ADABUSD,0.17198,0.17464,0.14254,0.15573,43211162.3,6935505.200505,31188
1606694400000,2020-11-30,ADABUSD,0.16671,0.17442,0.16006,0.17212,37881883.6,6372018.271072,28408
1606608000000,2020-11-29,ADABUSD,0.16502,0.1714,0.15723,0.1665,32450168.0,5307145.572452,26083
1606521600000,2020-11-28,ADABUSD,0.14177,0.17337,0.13881,0.16499,53521972.4,8513107.325169,36419
1606435200000,2020-11-27,ADABUSD,0.13857,0.14568,0.13075,0.14168,35190415.0,4806764.10655,29135
1606348800000,2020-11-26,ADABUSD,0.1547,0.16092,0.119,0.13827,80934956.6,10923548.793508,54926
1606262400000,2020-11-25,ADABUSD,0.16727,0.17571,0.14728,0.15479,56377827.8,9312686.757021,46360
1606176000000,2020-11-24,ADABUSD,0.15462,0.18332,0.15132,0.16736,103253772.2,17269162.92944,58727
1606089600000,2020-11-23,ADABUSD,0.1463,0.1594,0.14101,0.15462,65049261.5,9834466.262878,44375
1606003200000,2020-11-22,ADABUSD,0.13343,0.15357,0.11996,0.14609,85938437.1,11601122.922317,39149
1605916800000,2020-11-21,ADABUSD,0.11829,0.1348,0.1162,0.13343,43032467.8,5371475.270906,22518
1605830400000,2020-11-20,ADABUSD,0.106,0.11918,0.10561,0.11858,17841082.7,1989921.748847,11198
1605744000000,2020-11-19,ADABUSD,0.10677,0.10819,0.10437,0.10586,8462649.6,900454.029687,6131
1605657600000,2020-11-18,ADABUSD,0.10968,0.11184,0.10181,0.10662,19569294.2,2093859.221044,10728
1605571200000,2020-11-17,ADABUSD,0.1039,0.11251,0.10362,0.10972,17232947.8,1878204.804313,11459
1605484800000,2020-11-16,ADABUSD,0.10049,0.10501,0.09957,0.10391,8819390.2,910187.90201,9622
1605398400000,2020-11-15,ADABUSD,0.10417,0.10532,0.09861,0.1005,7440694.3,762337.267077,5549
1605312000000,2020-11-14,ADABUSD,0.1064,0.10741,0.10151,0.10414,9131329.8,949945.791964,6587
1605225600000,2020-11-13,ADABUSD,0.10475,0.10808,0.10416,0.10644,9311713.2,989804.04485,7181
1605139200000,2020-11-12,ADABUSD,0.10608,0.10677,0.10268,0.1047,9796521.0,1027243.136799,7025
1605052800000,2020-11-11,ADABUSD,0.10601,0.10903,0.10555,0.10614,10275747.7,1105029.900809,7907
1604966400000,2020-11-10,ADABUSD,0.1057,0.10917,0.10369,0.10599,10413539.3,1106587.211677,8935
1604880000000,2020-11-09,ADABUSD,0.1066,0.10803,0.10129,0.10565,11837626.9,1241240.874903,9151
1604793600000,2020-11-08,ADABUSD,0.1014,0.10844,0.09983,0.10659,9979880.4,1047291.244388,7922
1604707200000,2020-11-07,ADABUSD,0.10928,0.11399,0.09862,0.10137,25821534.1,2764130.729615,13026
1604620800000,2020-11-06,ADABUSD,0.09774,0.11014,0.09723,0.10919,24940433.8,2627548.174727,11285
1604534400000,2020-11-05,ADABUSD,0.09566,0.09821,0.0921,0.09767,12877018.8,1235860.037656,6762
1604448000000,2020-11-04,ADABUSD,0.09365,0.09629,0.09165,0.09557,7891085.5,742388.887609,5380
1604361600000,2020-11-03,ADABUSD,0.09226,0.09418,0.08807,0.09364,8652390.4,790438.338798,5306
1604275200000,2020-11-02,ADABUSD,0.09835,0.10008,0.09169,0.09236,10116241.0,965790.027808,3991
1604188800000,2020-11-01,ADABUSD,0.0929,0.09873,0.09252,0.09829,7259925.2,693635.603204,3242
1604102400000,2020-10-31,ADABUSD,0.0933,0.0955,0.09203,0.09311,6549054.4,613786.551728,2952
1604016000000,2020-10-30,ADABUSD,0.09531,0.09573,0.08934,0.09337,12226961.2,1131736.57616,4637
1603929600000,2020-10-29,ADABUSD,0.09878,0.10078,0.09466,0.09531,8977954.3,879787.207956,3976
1603843200000,2020-10-28,ADABUSD,0.10256,0.10326,0.09519,0.09875,10727098.8,1058130.02462,3924
1603756800000,2020-10-27,ADABUSD,0.10308,0.10571,0.10192,0.10262,6016620.0,625539.472536,3062
1603670400000,2020-10-26,ADABUSD,0.1062,0.10772,0.09886,0.10317,8033115.7,828253.582326,3887
1603584000000,2020-10-25,ADABUSD,0.10807,0.10887,0.10618,0.10638,3303258.1,354219.949471,1776
1603497600000,2020-10-24,ADABUSD,0.10824,0.10995,0.10738,0.10805,3358819.6,364936.641941,2207
1603411200000,2020-10-23,ADABUSD,0.11077,0.11236,0.10535,0.10824,11703255.0,1276555.664893,4700
1603324800000,2020-10-22,ADABUSD,0.10607,0.11292,0.10536,0.1109,7432457.0,811534.882829,4448
1603238400000,2020-10-21,ADABUSD,0.10241,0.10874,0.1014,0.10613,9354681.9,989762.501311,4469
1603152000000,2020-10-20,ADABUSD,0.10851,0.10883,0.10067,0.1024,11455713.1,1187230.110804,6006
1603065600000,2020-10-19,ADABUSD,0.10747,0.11116,0.10605,0.10859,8795025.6,958661.216138,4752
1602979200000,2020-10-18,ADABUSD,0.10592,0.10765,0.1051,0.10743,2769353.6,294892.022475,2119
1602892800000,2020-10-17,ADABUSD,0.10422,0.10736,0.10322,0.10591,3602803.7,381204.55751,2064
1602806400000,2020-10-16,ADABUSD,0.10669,0.10735,0.10227,0.1041,5089529.2,529457.193461,2302
1602720000000,2020-10-15,ADABUSD,0.10698,0.10781,0.10433,0.10668,4330458.1,460205.751124,2479
1602633600000,2020-10-14,ADABUSD,0.10935,0.11234,0.10523,0.10723,8429257.0,919452.210836,4221
1602547200000,2020-10-13,ADABUSD,0.10952,0.11434,0.10762,0.10928,9672845.7,1070214.605039,4596
1602460800000,2020-10-12,ADABUSD,0.10635,0.1139,0.1022,0.10951,15931719.3,1733533.828473,5177
1602374400000,2020-10-11,ADABUSD,0.10493,0.10905,0.10415,0.10651,13622071.4,1449891.010744,4285
1602288000000,2020-10-10,ADABUSD,0.10142,0.11133,0.10142,0.105,17028989.6,1827330.654353,6827
1602201600000,2020-10-09,ADABUSD,0.0963,0.10255,0.09466,0.10133,8268126.7,813783.556926,3812
1602115200000,2020-10-08,ADABUSD,0.09362,0.0975,0.0896,0.09622,6536692.5,616306.927463,2479
1602028800000,2020-10-07,ADABUSD,0.09269,0.09448,0.08915,0.09385,3297990.5,303751.660629,1957
1601942400000,2020-10-06,ADABUSD,0.09746,0.09858,0.09104,0.09284,7374411.3,695770.09304,3326
1601856000000,2020-10-05,ADABUSD,0.09681,0.09946,0.09589,0.09744,3992378.2,389460.408311,1997
1601769600000,2020-10-04,ADABUSD,0.09323,0.09803,0.09209,0.09685,4180903.8,397568.384572,1978
1601683200000,2020-10-03,ADABUSD,0.09287,0.0953,0.09214,0.09332,3844665.2,361113.127202,1833
1601596800000,2020-10-02,ADABUSD,0.09798,0.10031,0.08962,0.09282,11624067.4,1088997.927684,4868
1601510400000,2020-10-01,ADABUSD,0.10136,0.10481,0.09441,0.09801,9564568.2,952827.066118,3551
1601424000000,2020-09-30,ADABUSD,0.10117,0.10169,0.09665,0.10138,4886369.5,485790.624,2784
1601337600000,2020-09-29,ADABUSD,0.10018,0.10378,0.09738,0.10113,7123244.4,715831.377305,3725
1601251200000,2020-09-28,ADABUSD,0.10137,0.1067,0.09955,0.1003,11299112.1,1174981.385236,5163
1601164800000,2020-09-27,ADABUSD,0.09555,0.10269,0.09425,0.10132,13515316.9,1341598.840905,4344
1601078400000,2020-09-26,ADABUSD,0.09724,0.09997,0.09236,0.0955,9694570.8,931408.058551,3544
1600992000000,2020-09-25,ADABUSD,0.08265,0.09862,0.08244,0.09699,19368069.9,1764464.78091,5356
1600905600000,2020-09-24,ADABUSD,0.07658,0.08366,0.07553,0.0826,5847578.8,469060.320135,2094
1600819200000,2020-09-23,ADABUSD,0.08142,0.08279,0.07548,0.07658,4935239.1,389128.036287,1708
1600732800000,2020-09-22,ADABUSD,0.07986,0.08329,0.07916,0.08121,3673526.7,299513.326431,1273
1600646400000,2020-09-21,ADABUSD,0.08938,0.09015,0.07707,0.07974,10933765.1,896147.354312,3467
1600560000000,2020-09-20,ADABUSD,0.09138,0.09217,0.08753,0.08937,3722543.4,334233.607713,1444
1600473600000,2020-09-19,ADABUSD,0.09071,0.09317,0.09048,0.09155,2016615.4,185429.493339,982
1600387200000,2020-09-18,ADABUSD,0.09403,0.09406,0.08968,0.09098,5770618.6,533558.133981,1736
1600300800000,2020-09-17,ADABUSD,0.09151,0.09465,0.09061,0.09404,4925245.7,457062.780456,2084
1600214400000,2020-09-16,ADABUSD,0.09319,0.09326,0.08954,0.09148,8326899.9,756593.320197,2518
1600128000000,2020-09-15,ADABUSD,0.09664,0.09799,0.0929,0.09308,5016154.7,480431.202014,1719
1600041600000,2020-09-14,ADABUSD,0.09499,0.09772,0.093,0.09668,4083894.0,391874.222383,2267
1599955200000,2020-09-13,ADABUSD,0.09754,0.09986,0.09236,0.09503,5384659.7,519405.851989,2358
1599868800000,2020-09-12,ADABUSD,0.09711,0.09841,0.0945,0.09764,2711940.8,262458.245941,1373
1599782400000,2020-09-11,ADABUSD,0.09706,0.09758,0.09333,0.09695,3191421.7,304910.945347,1728
1599696000000,2020-09-10,ADABUSD,0.09359,0.09949,0.09335,0.09715,6077553.4,590153.152189,3099
1599609600000,2020-09-09,ADABUSD,0.09095,0.09572,0.08924,0.09333,4130732.3,382776.789586,1848
1599523200000,2020-09-08,ADABUSD,0.09379,0.09693,0.08837,0.09103,10342257.9,951606.703785,4983
1599436800000,2020-09-07,ADABUSD,0.09262,0.09415,0.08621,0.0936,12425494.3,1114120.879557,5165
1599350400000,2020-09-06,ADABUSD,0.08992,0.09599,0.08557,0.09261,14305123.5,1304472.829084,5136
1599264000000,2020-09-05,ADABUSD,0.10171,0.10395,0.086,0.08991,22917656.5,2131041.284807,7316
1599177600000,2020-09-04,ADABUSD,0.09478,0.10408,0.09246,0.10163,25087715.1,2471561.502782,9098
1599091200000,2020-09-03,ADABUSD,0.11481,0.117,0.09207,0.09498,24147488.7,2534496.650169,8886
1599004800000,2020-09-02,ADABUSD,0.12475,0.12635,0.109,0.115,11212614.0,1304080.263455,4958
1598918400000,2020-09-01,ADABUSD,0.12262,0.12817,0.119,0.12462,7492237.1,926077.875711,4466
1598832000000,2020-08-31,ADABUSD,0.11759,0.12686,0.11303,0.12255,9688426.8,1173412.685199,4845
1598745600000,2020-08-30,ADABUSD,0.11646,0.11878,0.11377,0.11748,4249660.1,494850.730459,2778
1598659200000,2020-08-29,ADABUSD,0.10945,0.11796,0.10816,0.11622,3516872.7,398034.43941,2512
1598572800000,2020-08-28,ADABUSD,0.10733,0.11158,0.10615,0.10935,4872857.0,530070.696068,3282
1598486400000,2020-08-27,ADABUSD,0.1145,0.11572,0.10218,0.10717,11700295.4,1264344.109548,5361
1598400000000,2020-08-26,ADABUSD,0.11235,0.11818,0.11028,0.11435,6846678.9,782886.957097,3805
1598313600000,2020-08-25,ADABUSD,0.12353,0.12399,0.10531,0.1125,14950238.9,1679169.804454,6159
1598227200000,2020-08-24,ADABUSD,0.12151,0.12704,0.12012,0.1236,3946603.6,490368.503493,2340
1598140800000,2020-08-23,ADABUSD,0.12536,0.12581,0.1194,0.12152,4342366.4,530818.883101,2615
1598054400000,2020-08-22,ADABUSD,0.12322,0.1262,0.1181,0.12528,5358982.4,657433.227106,3096
1597968000000,2020-08-21,ADABUSD,0.13426,0.13432,0.12143,0.1228,7110812.2,911873.047557,4843
1597881600000,2020-08-20,ADABUSD,0.12968,0.13455,0.12612,0.13421,4794891.9,624755.582311,3985
1597795200000,2020-08-19,ADABUSD,0.13702,0.13832,0.12621,0.12964,9340323.4,1228071.113676,5922
1597708800000,2020-08-18,ADABUSD,0.14055,0.14411,0.13411,0.13711,7300155.9,1012818.305503,5968
1597622400000,2020-08-17,ADABUSD,0.13896,0.14498,0.13743,0.14065,9937357.7,1405713.500762,6076
1597536000000,2020-08-16,ADABUSD,0.13844,0.13957,0.13495,0.13887,4389046.2,604835.777939,4130
1597449600000,2020-08-15,ADABUSD,0.13851,0.14188,0.13638,0.13853,6557688.4,908124.770562,4908
1597363200000,2020-08-14,ADABUSD,0.13962,0.14139,0.13745,0.13844,4784001.2,665911.131735,4184
1597276800000,2020-08-13,ADABUSD,0.13677,0.1422,0.13193,0.13962,9005019.8,1235928.789537,5925
1597190400000,2020-08-12,ADABUSD,0.13672,0.13797,0.12328,0.13677,9994684.8,1318623.091306,5699
1597104000000,2020-08-11,ADABUSD,0.14427,0.14447,0.1315,0.13686,7245778.7,1000201.811068,4693
1597017600000,2020-08-10,ADABUSD,0.14533,0.14661,0.14188,0.14407,6463311.1,934210.99564,4030
1596931200000,2020-08-09,ADABUSD,0.14713,0.1524,0.14133,0.14542,9350670.9,1371051.407492,5936
1596844800000,2020-08-08,ADABUSD,0.13883,0.148,0.13743,0.14698,6519568.5,934366.120728,4195
1596758400000,2020-08-07,ADABUSD,0.14447,0.14755,0.13292,0.13894,6517052.0,916616.487906,4489
1596672000000,2020-08-06,ADABUSD,0.14246,0.14595,0.14004,0.1444,10760328.1,1538779.874461,5130
1596585600000,2020-08-05,ADABUSD,0.14348,0.14558,0.14,0.14244,6060491.6,867138.752396,3812
1596499200000,2020-08-04,ADABUSD,0.13747,0.14819,0.13603,0.14338,9198970.7,1310321.495988,4763
1596412800000,2020-08-03,ADABUSD,0.13388,0.13926,0.13188,0.13739,5053876.1,690810.287933,3182
1596326400000,2020-08-02,ADABUSD,0.14428,0.14861,0.12562,0.13383,18195220.3,2472275.234159,8336
1596240000000,2020-08-01,ADABUSD,0.13897,0.14713,0.13834,0.14424,10453662.3,1485825.259879,6109
1596153600000,2020-07-31,ADABUSD,0.14082,0.14139,0.13585,0.13897,5472546.5,759507.589446,3764
1596067200000,2020-07-30,ADABUSD,0.13984,0.14332,0.13703,0.14085,5389933.6,756344.631618,3757
1595980800000,2020-07-29,ADABUSD,0.14937,0.15016,0.13842,0.13984,13194216.4,1888445.931419,6383
1595894400000,2020-07-28,ADABUSD,0.13882,0.15102,0.1343,0.14929,15728333.0,2237568.212192,8349
1595808000000,2020-07-27,ADABUSD,0.14871,0.14993,0.13013,0.13882,22185177.2,3083673.691953,7743
1595721600000,2020-07-26,ADABUSD,0.14325,0.15466,0.14014,0.14853,27978521.4,4124464.635221,9372
1595635200000,2020-07-25,ADABUSD,0.1224,0.14592,0.1224,0.14344,16035563.9,2164659.755353,6170
1595548800000,2020-07-24,ADABUSD,0.12436,0.1246,0.12074,0.12217,4256449.7,523073.558957,1902
1595462400000,2020-07-23,ADABUSD,0.12403,0.12645,0.12354,0.1239,5425965.0,678050.391249,3367
1595376000000,2020-07-22,ADABUSD,0.12317,0.12481,0.12045,0.12409,3288750.6,402097.053387,1760
1595289600000,2020-07-21,ADABUSD,0.11772,0.12464,0.11687,0.12324,4115439.4,503039.276725,1764
1595203200000,2020-07-20,ADABUSD,0.12404,0.12422,0.11577,0.11777,4238143.1,508573.508576,1991
1595116800000,2020-07-19,ADABUSD,0.1225,0.12471,0.12118,0.12403,2278943.7,280828.978294,1678
1595030400000,2020-07-18,ADABUSD,0.122,0.12476,0.11825,0.12265,4473218.5,543552.470129,2816
1594944000000,2020-07-17,ADABUSD,0.126,0.12654,0.12172,0.12247,2806255.8,347828.962182,2555
1594857600000,2020-07-16,ADABUSD,0.13055,0.13308,0.11834,0.12591,8495928.4,1061916.614332,4444
1594771200000,2020-07-15,ADABUSD,0.1325,0.1327,0.12737,0.13044,5817718.2,756388.480639,2841
1594684800000,2020-07-14,ADABUSD,0.12402,0.1349,0.12083,0.13249,10985333.3,1413781.894554,4981
1594598400000,2020-07-13,ADABUSD,0.12696,0.13604,0.12079,0.12427,10683227.9,1386118.29071,4460
1594512000000,2020-07-12,ADABUSD,0.12518,0.12876,0.12049,0.12684,5072727.7,631155.637382,2676
1594425600000,2020-07-11,ADABUSD,0.11841,0.12707,0.11774,0.12523,5938688.8,723312.762315,3092
1594339200000,2020-07-10,ADABUSD,0.12421,0.12421,0.11019,0.11851,16386108.6,1908985.687861,5831
1594252800000,2020-07-09,ADABUSD,0.12974,0.12975,0.11753,0.12395,19029772.2,2329898.258918,6662
1594166400000,2020-07-08,ADABUSD,0.11773,0.13785,0.11485,0.13004,37504328.5,4836732.296874,11085
1594080000000,2020-07-07,ADABUSD,0.10522,0.11889,0.10296,0.11738,17067348.5,1896236.122073,5693
1593993600000,2020-07-06,ADABUSD,0.09815,0.10667,0.09728,0.10506,8250748.4,836308.744538,3370
1593907200000,2020-07-05,ADABUSD,0.1001,0.10012,0.09435,0.09815,5318815.9,514203.435927,3480
1593820800000,2020-07-04,ADABUSD,0.09644,0.10113,0.09597,0.10003,10090117.1,995459.011061,4158
1593734400000,2020-07-03,ADABUSD,0.09282,0.102,0.09233,0.09657,11041717.6,1072040.133006,4839
1593648000000,2020-07-02,ADABUSD,0.09662,0.09662,0.08765,0.09294,13566978.7,1266184.342758,6240
1593561600000,2020-07-01,ADABUSD,0.08293,0.097,0.08238,0.09678,11490877.0,1047810.687557,3922
1593475200000,2020-06-30,ADABUSD,0.08397,0.08464,0.08129,0.08297,2371789.9,197188.288535,1020
1593388800000,2020-06-29,ADABUSD,0.08029,0.08428,0.08028,0.08377,3564134.2,294220.85943,1053
1593302400000,2020-06-28,ADABUSD,0.07726,0.08105,0.07622,0.08011,2972133.3,234560.612269,1021
